Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-13,Bdolosa_new,5509_50
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-14,Bdolosa_new,5509_51
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-15,Bdolosa_new,5509_52
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-16,Bdolosa_new,5509_53
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-01,Bdolosa_new,5509_54
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-02,Bdolosa_new,5509_55
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-03,Bdolosa_new,5509_56
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-04,Bdolosa_new,5509_57
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-05,Bdolosa_new,5509_58
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-06,Bdolosa_new,5509_59
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-07,Bdolosa_new,5509_60
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-08,Bdolosa_new,5509_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-09,Bdolosa_new,5509_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-10,Bdolosa_new,5509_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-11,Bdolosa_new,5509_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-12,Bdolosa_new,5509_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-13,Bdolosa_new,5509_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-14,Bdolosa_new,5509_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-15,Bdolosa_new,5509_68
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-21-16,Bdolosa_new,5509_69
